CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RF_Score,Segment
14726.0,63,1,124.75,2,1,1,21,Potential Loyalists
14729.0,34,2,280.4,3,3,2,33,Loyal Customers
14732.0,60,6,1327.19,2,4,4,24,Loyal Customers
14735.0,5,9,2301.2,4,4,4,44,Champions
14738.0,141,1,311.2,1,1,2,11,Lost Customers
14739.0,35,6,2949.12,3,4,4,34,Loyal Customers
14740.0,53,2,429.82,2,3,2,23,Loyal Customers
14743.0,1,1,50.48,4,1,1,41,New Customers
14745.0,46,1,415.3,2,1,2,21,Potential Loyalists
14748.0,25,2,727.12,3,3,3,33,Loyal Customers
14750.0,144,1,112.03,1,1,1,11,Lost Customers
14751.0,93,2,126.45,1,3,1,13,Loyal Customers
14754.0,99,1,359.16,1,1,2,11,Lost Customers
14755.0,4,6,1797.8000000000002,4,4,4,44,Champions
14758.0,19,1,442.5,3,1,2,31,Potential Loyalists
14762.0,34,1,117.05000000000001,3,1,1,31,Potential Loyalists
14769.0,35,4,2141.37,3,4,4,34,Loyal Customers
14770.0,20,2,1550.91,3,3,4,33,Loyal Customers
14771.0,30,2,594.62,3,3,3,33,Loyal Customers
14773.0,1,1,140.55,4,1,1,41,New Customers
14783.0,67,1,307.3,2,1,2,21,Potential Loyalists
14788.0,4,1,476.88,4,1,3,41,New Customers
14790.0,25,3,800.88,3,4,3,34,Loyal Customers
14791.0,15,1,303.63,4,1,2,41,New Customers
14796.0,26,4,750.65,3,4,3,34,Loyal Customers
14798.0,19,2,334.49,3,3,2,33,Loyal Customers
14799.0,146,1,180.45,1,1,1,11,Lost Customers
14805.0,30,1,197.78,3,1,1,31,Potential Loyalists
14807.0,58,1,349.64,2,1,2,21,Potential Loyalists
14809.0,29,2,686.76,3,3,3,33,Loyal Customers
14812.0,7,1,185.8,4,1,1,41,New Customers
14813.0,19,1,460.34,3,1,2,31,Potential Loyalists
14817.0,9,2,987.38,4,3,3,43,Loyal Customers
14818.0,56,1,108.5,2,1,1,21,Potential Loyalists
14819.0,126,1,30.64,1,1,1,11,Lost Customers
14820.0,1,2,265.12,4,3,2,43,Loyal Customers
14821.0,40,3,293.65,3,4,2,34,Loyal Customers
14824.0,46,1,795.5,2,1,3,21,Potential Loyalists
14825.0,5,2,387.68,4,3,2,43,Loyal Customers
14826.0,104,1,177.9,1,1,1,11,Lost Customers
14827.0,73,1,0.0,2,1,1,21,Potential Loyalists
14828.0,48,4,3305.84,2,4,4,24,Loyal Customers
14831.0,88,3,1676.57,1,4,4,14,Loyal Customers
14832.0,38,1,322.69,3,1,2,31,Potential Loyalists
14835.0,25,1,178.2,3,1,1,31,Potential Loyalists
14837.0,93,1,277.68,1,1,2,11,Lost Customers
14838.0,145,1,119.10000000000001,1,1,1,11,Lost Customers
14839.0,112,1,425.06,1,1,2,11,Lost Customers
14841.0,53,4,1627.59,2,4,4,24,Loyal Customers
14844.0,15,1,1160.66,4,1,4,41,New Customers
14845.0,8,1,150.0,4,1,1,41,New Customers
14849.0,30,4,2024.7,3,4,4,34,Loyal Customers
14851.0,39,1,318.06,3,1,2,31,Potential Loyalists
14852.0,4,3,865.99,4,4,3,44,Champions
14853.0,14,1,420.47,4,1,2,41,New Customers
14854.0,95,1,302.06,1,1,2,11,Lost Customers
14855.0,19,1,1623.8,3,1,4,31,Potential Loyalists
14857.0,43,2,843.471,2,3,3,23,Loyal Customers
14861.0,81,3,606.36,1,4,3,14,Loyal Customers
14865.0,146,1,31.200000000000003,1,1,1,11,Lost Customers
14867.0,12,7,1227.75,4,4,4,44,Champions
14869.0,71,2,1142.41,2,3,4,23,Loyal Customers
14870.0,57,2,732.1,2,3,3,23,Loyal Customers
14871.0,28,3,462.72,3,4,2,34,Loyal Customers
14872.0,41,1,303.98,3,1,2,31,Potential Loyalists
14873.0,42,1,334.45,2,1,2,21,Potential Loyalists
14877.0,51,1,206.7,2,1,1,21,Potential Loyalists
14878.0,9,6,865.82,4,4,3,44,Champions
14879.0,93,1,185.06,1,1,1,11,Lost Customers
14882.0,27,1,171.9,3,1,1,31,Potential Loyalists
14884.0,78,1,120.6,2,1,1,21,Potential Loyalists
14890.0,27,2,691.6,3,3,3,33,Loyal Customers
14892.0,99,1,202.35000000000002,1,1,1,11,Lost Customers
14893.0,26,1,571.76,3,1,3,31,Potential Loyalists
14894.0,146,1,299.70000000000005,1,1,2,11,Lost Customers
14895.0,5,6,4982.35,4,4,4,44,Champions
14896.0,53,4,938.99,2,4,3,24,Loyal Customers
14897.0,1,2,621.66,4,3,3,43,Loyal Customers
14898.0,13,4,1050.33,4,4,4,44,Champions
14905.0,14,3,674.2,4,4,3,44,Champions
14907.0,11,1,294.72,4,1,2,41,New Customers
14909.0,71,1,352.5,2,1,2,21,Potential Loyalists
14911.0,1,57,43730.6,4,4,4,44,Champions
14912.0,90,1,39.67,1,1,1,11,Lost Customers
14915.0,55,2,367.26000000000005,2,3,2,23,Loyal Customers
14916.0,19,2,714.39,3,3,3,33,Loyal Customers
14917.0,5,2,1123.75,4,3,4,43,Loyal Customers
14918.0,19,1,855.35,3,1,3,31,Potential Loyalists
14924.0,18,2,620.96,4,3,3,43,Loyal Customers
14926.0,7,1,220.2,4,1,1,41,New Customers
14928.0,36,1,223.91000000000003,3,1,1,31,Potential Loyalists
14930.0,15,1,926.82,4,1,3,41,New Customers
14935.0,28,1,1065.12,3,1,4,31,Potential Loyalists
14940.0,141,1,182.01,1,1,1,11,Lost Customers
14942.0,1,3,440.78,4,4,2,44,Champions
14943.0,71,1,107.62,2,1,1,21,Potential Loyalists
14944.0,12,3,1578.3,4,4,4,44,Champions
14947.0,12,2,471.6,4,3,3,43,Loyal Customers
14949.0,57,3,330.77,2,4,2,24,Loyal Customers
14952.0,8,9,4102.52,4,4,4,44,Champions
14954.0,111,1,167.27,1,1,1,11,Lost Customers
14955.0,141,1,163.77,1,1,1,11,Lost Customers
14957.0,53,1,274.8,2,1,2,21,Potential Loyalists
14958.0,3,3,458.26,4,4,2,44,Champions
14961.0,18,3,3542.27,4,4,4,44,Champions
14966.0,132,2,335.12,1,3,2,13,Loyal Customers
14967.0,68,2,769.61,2,3,3,23,Loyal Customers
14969.0,112,1,906.23,1,1,3,11,Lost Customers
14970.0,37,3,1053.8,3,4,4,34,Loyal Customers
14977.0,134,1,31.929999999999996,1,1,1,11,Lost Customers
14979.0,144,1,439.46,1,1,2,11,Lost Customers
14980.0,145,1,150.68,1,1,1,11,Lost Customers
14983.0,97,1,183.20000000000002,1,1,1,11,Lost Customers
14984.0,106,1,117.0,1,1,1,11,Lost Customers
14986.0,92,1,323.38,1,1,2,11,Lost Customers
14987.0,127,4,566.6999999999999,1,4,3,14,Loyal Customers
14988.0,11,1,382.64,4,1,2,41,New Customers
14989.0,70,1,342.4,2,1,2,21,Potential Loyalists
14990.0,21,2,305.42,3,3,2,33,Loyal Customers
14994.0,31,1,181.7,3,1,1,31,Potential Loyalists
14997.0,64,1,230.4,2,1,1,21,Potential Loyalists
14998.0,13,1,113.49,4,1,1,41,New Customers
14999.0,1,1,129.48000000000002,4,1,1,41,New Customers
15002.0,69,3,1595.27,2,4,4,24,Loyal Customers
15003.0,35,5,883.9,3,4,3,34,Loyal Customers
15005.0,7,11,2654.53,4,4,4,44,Champions
15008.0,46,1,120.0,2,1,1,21,Potential Loyalists
15013.0,14,5,805.23,4,4,3,44,Champions
15015.0,16,9,1360.72,4,4,4,44,Champions
15022.0,85,1,281.05,1,1,2,11,Lost Customers
15023.0,26,2,1166.8899999999999,3,3,4,33,Loyal Customers
15027.0,32,1,525.34,3,1,3,31,Potential Loyalists
15029.0,28,1,365.1,3,1,2,31,Potential Loyalists
15030.0,39,2,615.6,3,3,3,33,Loyal Customers
15031.0,11,5,1560.25,4,4,4,44,Champions
15032.0,11,2,2123.95,4,3,4,43,Loyal Customers
15039.0,8,12,1988.21,4,4,4,44,Champions
15042.0,3,1,179.52,4,1,1,41,New Customers
15044.0,15,7,4194.58,4,4,4,44,Champions
15046.0,13,5,1401.02,4,4,4,44,Champions
15051.0,70,2,766.12,2,3,3,23,Loyal Customers
15055.0,2,2,422.62,4,3,2,43,Loyal Customers
15057.0,34,2,865.04,3,3,3,33,Loyal Customers
15058.0,1,2,511.25,4,3,3,43,Loyal Customers
15059.0,9,5,1003.02,4,4,4,44,Champions
15061.0,7,25,28492.88,4,4,4,44,Champions
15062.0,18,1,585.73,4,1,3,41,New Customers
15064.0,125,1,324.99,1,1,2,11,Lost Customers
15067.0,15,1,764.64,4,1,3,41,New Customers
15068.0,30,1,334.87,3,1,2,31,Potential Loyalists
15070.0,133,1,324.8,1,1,2,11,Lost Customers
15073.0,4,2,725.78,4,3,3,43,Loyal Customers
15077.0,138,1,873.48,1,1,3,11,Lost Customers
15078.0,10,6,2435.4,4,4,4,44,Champions
15079.0,35,3,1755.96,3,4,4,34,Loyal Customers
15082.0,77,1,93.35000000000001,2,1,1,21,Potential Loyalists
15084.0,54,1,349.4,2,1,2,21,Potential Loyalists
15085.0,138,1,347.54,1,1,2,11,Lost Customers
15086.0,33,1,110.03,3,1,1,31,Potential Loyalists
15091.0,83,2,565.9,1,3,3,13,Loyal Customers
15093.0,4,5,3269.96,4,4,4,44,Champions
15094.0,53,1,50.0,2,1,1,21,Potential Loyalists
15095.0,5,2,704.89,4,3,3,43,Loyal Customers
15100.0,109,1,217.2,1,1,1,11,Lost Customers
15105.0,35,1,330.38,3,1,2,31,Potential Loyalists
15109.0,144,1,231.2,1,1,1,11,Lost Customers
15111.0,1,1,286.81,4,1,2,41,New Customers
15112.0,19,1,209.4,3,1,1,31,Potential Loyalists
15115.0,141,1,191.74,1,1,1,11,Lost Customers
15117.0,43,2,359.69,2,3,2,23,Loyal Customers
15122.0,27,1,684.12,3,1,3,31,Potential Loyalists
15123.0,42,1,456.65999999999997,2,1,2,21,Potential Loyalists
15124.0,60,1,134.03,2,1,1,21,Potential Loyalists
15125.0,27,3,3056.39,3,4,4,34,Loyal Customers
15126.0,95,1,192.45000000000002,1,1,1,11,Lost Customers
15129.0,6,2,599.95,4,3,3,43,Loyal Customers
15137.0,88,1,392.82,1,1,2,11,Lost Customers
15141.0,29,1,284.64,3,1,2,31,Potential Loyalists
15144.0,12,3,1953.6000000000001,4,4,4,44,Champions
15149.0,58,2,323.83,2,3,2,23,Loyal Customers
15152.0,109,1,518.14,1,1,3,11,Lost Customers
15157.0,137,1,448.2,1,1,2,11,Lost Customers
15162.0,140,1,312.9,1,1,2,11,Lost Customers
15164.0,21,2,440.4,3,3,2,33,Loyal Customers
15167.0,81,1,686.03,1,1,3,11,Lost Customers
15169.0,135,1,356.17,1,1,2,11,Lost Customers
15173.0,26,1,396.06,3,1,2,31,Potential Loyalists
15176.0,76,1,988.04,2,1,3,21,Potential Loyalists
15179.0,4,4,2498.32,4,4,4,44,Champions
15181.0,139,1,162.72,1,1,1,11,Lost Customers
15182.0,65,1,564.8910000000001,2,1,3,21,Potential Loyalists
15184.0,132,1,123.19,1,1,1,11,Lost Customers
15186.0,105,1,163.4,1,1,1,11,Lost Customers
15188.0,134,1,310.43,1,1,2,11,Lost Customers
15191.0,97,2,342.75,1,3,2,13,Loyal Customers
15192.0,88,1,311.24,1,1,2,11,Lost Customers
15194.0,12,6,2214.9900000000002,4,4,4,44,Champions
15196.0,135,1,152.25,1,1,1,11,Lost Customers
15197.0,137,1,117.96000000000001,1,1,1,11,Lost Customers
15198.0,25,2,207.31,3,3,1,33,Loyal Customers
15201.0,19,1,293.06,3,1,2,31,Potential Loyalists
15203.0,53,3,1074.79,2,4,4,24,Loyal Customers
15209.0,138,1,178.98000000000002,1,1,1,11,Lost Customers
15215.0,21,1,396.47,3,1,2,31,Potential Loyalists
15216.0,27,1,389.49,3,1,2,31,Potential Loyalists
15218.0,4,4,1952.6,4,4,4,44,Champions
15219.0,57,1,379.7,2,1,2,21,Potential Loyalists
15221.0,1,2,787.1500000000001,4,3,3,43,Loyal Customers
15222.0,12,8,2420.66,4,4,4,44,Champions
15223.0,18,3,662.2,4,4,3,44,Champions
15224.0,55,2,389.2,2,3,2,23,Loyal Customers
15227.0,42,1,334.08000000000004,2,1,2,21,Potential Loyalists
15231.0,29,1,250.26,3,1,2,31,Potential Loyalists
15240.0,142,1,549.77,1,2,3,12,Lost Customers
15241.0,62,1,295.64,2,2,2,22,Potential Loyalists
15244.0,74,1,280.51,2,2,2,22,Potential Loyalists
15245.0,3,1,512.26,4,2,3,42,New Customers
15249.0,11,2,1122.7,4,3,4,43,Loyal Customers
15250.0,49,1,60.0,2,2,1,22,Potential Loyalists
15251.0,26,4,5285.77,3,4,4,34,Loyal Customers
15252.0,20,1,598.04,3,2,3,32,Potential Loyalists
15255.0,145,1,260.44,1,2,2,12,Lost Customers
15259.0,10,2,734.9,4,3,3,43,Loyal Customers
15260.0,13,5,1348.75,4,4,4,44,Champions
15265.0,13,2,1839.52,4,3,4,43,Loyal Customers
15266.0,94,2,292.2,1,3,2,13,Loyal Customers
15268.0,14,1,547.6,4,2,3,42,New Customers
15270.0,27,8,3471.7200000000003,3,4,4,34,Loyal Customers
15272.0,72,1,464.57,2,2,2,22,Potential Loyalists
15273.0,8,1,228.96,4,2,1,42,New Customers
15278.0,73,2,257.71999999999997,2,3,2,23,Loyal Customers
15279.0,39,2,665.53,3,3,3,33,Loyal Customers
15287.0,146,1,58.2,1,2,1,12,Lost Customers
15288.0,4,2,768.5600000000001,4,3,3,43,Loyal Customers
15289.0,30,1,439.62,3,2,2,32,Potential Loyalists
15290.0,62,1,277.12,2,2,2,22,Potential Loyalists
15291.0,5,12,4318.56,4,4,4,44,Champions
15293.0,74,1,247.5,2,2,2,22,Potential Loyalists
15295.0,63,1,217.23999999999998,2,2,1,22,Potential Loyalists
15296.0,96,1,1210.43,1,2,4,12,Lost Customers
15298.0,19,4,1625.41,3,4,4,34,Loyal Customers
15299.0,105,1,731.52,1,2,3,12,Lost Customers
15302.0,139,1,308.0,1,2,2,12,Lost Customers
15303.0,92,1,302.2,1,2,2,12,Lost Customers
15306.0,4,2,544.65,4,3,3,43,Loyal Customers
15309.0,19,4,797.96,3,4,3,34,Loyal Customers
15311.0,6,55,31056.77,4,4,4,44,Champions
15312.0,41,4,1100.3,3,4,4,34,Loyal Customers
15317.0,85,1,129.75,1,2,1,12,Lost Customers
15321.0,8,5,2032.48,4,4,4,44,Champions
15323.0,19,2,240.5,3,3,1,33,Loyal Customers
15324.0,109,1,140.22000000000003,1,2,1,12,Lost Customers
15325.0,39,2,392.8,3,3,2,33,Loyal Customers
15326.0,17,4,1388.81,4,4,4,44,Champions
15329.0,34,3,774.1700000000001,3,4,3,34,Loyal Customers
15331.0,17,1,365.59000000000003,4,2,2,42,New Customers
15338.0,85,1,283.43,1,2,2,12,Lost Customers
15339.0,31,2,290.73,3,3,2,33,Loyal Customers
15353.0,146,1,285.59,1,2,2,12,Lost Customers
15354.0,11,3,284.4,4,4,2,44,Champions
15358.0,19,6,2195.71,3,4,4,34,Loyal Customers
15359.0,71,8,181.35,2,4,1,24,Loyal Customers
15362.0,147,1,310.75,1,2,2,12,Lost Customers
15365.0,81,1,325.12,1,2,2,12,Lost Customers
15366.0,6,2,888.65,4,3,3,43,Loyal Customers
15367.0,21,4,1498.57,3,4,4,34,Loyal Customers
15369.0,84,4,1120.0,1,4,4,14,Loyal Customers
15371.0,71,1,59.400000000000006,2,2,1,22,Potential Loyalists
15372.0,70,4,2416.08,2,4,4,24,Loyal Customers
15374.0,33,1,139.32,3,2,1,32,Potential Loyalists
15375.0,98,1,60.959999999999994,1,2,1,12,Lost Customers
15380.0,33,4,897.74,3,4,3,34,Loyal Customers
15382.0,64,2,3156.13,2,3,4,23,Loyal Customers
15384.0,1,1,276.5,4,2,2,42,New Customers
15385.0,86,1,307.8,1,2,2,12,Lost Customers
15389.0,90,1,854.8,1,2,3,12,Lost Customers
15393.0,101,2,363.21000000000004,1,3,2,13,Loyal Customers
15394.0,132,1,297.4,1,2,2,12,Lost Customers
15403.0,139,1,95.75999999999999,1,2,1,12,Lost Customers
15409.0,129,1,131.25,1,2,1,12,Lost Customers
15410.0,8,1,881.48,4,2,3,42,New Customers
15413.0,100,5,6798.72,1,4,4,14,Loyal Customers
15416.0,85,1,389.03000000000003,1,2,2,12,Lost Customers
15420.0,1,4,482.64,4,4,3,44,Champions
15421.0,58,3,1443.33,2,4,4,24,Loyal Customers
15422.0,79,1,298.99,2,2,2,22,Potential Loyalists
15423.0,30,1,153.54999999999998,3,2,1,32,Potential Loyalists
15425.0,37,2,1509.67,3,3,4,33,Loyal Customers
15428.0,45,2,381.72,2,3,2,23,Loyal Customers
15434.0,92,1,285.35,1,2,2,12,Lost Customers
15437.0,49,1,193.29000000000002,2,2,1,22,Potential Loyalists
15439.0,62,2,748.85,2,3,3,23,Loyal Customers
15441.0,138,1,301.57,1,2,2,12,Lost Customers
15443.0,15,4,1090.69,4,4,4,44,Champions
15446.0,37,2,230.77,3,3,1,33,Loyal Customers
15447.0,7,3,237.06,4,4,1,44,Champions
15448.0,83,1,294.17,1,2,2,12,Lost Customers
15451.0,7,1,110.26,4,2,1,42,New Customers
15454.0,27,1,128.59,3,2,1,32,Potential Loyalists
15455.0,6,1,38.25,4,2,1,42,New Customers
15456.0,60,4,914.65,2,4,3,24,Loyal Customers
15461.0,40,1,210.0,3,2,1,32,Potential Loyalists
15465.0,38,8,1479.48,3,4,4,34,Loyal Customers
15466.0,14,2,910.26,4,3,3,43,Loyal Customers
15474.0,4,1,163.1,4,2,1,42,New Customers
15477.0,58,1,368.4,2,2,2,22,Potential Loyalists
15479.0,141,1,147.4,1,2,1,12,Lost Customers
15480.0,84,2,1636.38,1,3,4,13,Loyal Customers
15482.0,9,6,2842.43,4,4,4,44,Champions
15483.0,92,1,175.26,1,2,1,12,Lost Customers
15484.0,142,1,689.5,1,2,3,12,Lost Customers
15485.0,89,3,1222.92,1,4,4,14,Loyal Customers
15487.0,88,1,231.32,1,2,1,12,Lost Customers
15489.0,16,2,413.20000000000005,4,3,2,43,Loyal Customers
15493.0,21,2,779.94,3,3,3,33,Loyal Customers
15494.0,137,1,917.76,1,2,3,12,Lost Customers
15496.0,40,1,146.14000000000001,3,2,1,32,Potential Loyalists
15497.0,13,4,1641.91,4,4,4,44,Champions
15498.0,65,2,3943.92,2,3,4,23,Loyal Customers
15499.0,132,1,161.6,1,2,1,12,Lost Customers
15503.0,135,1,120.06,1,2,1,12,Lost Customers
15504.0,15,2,309.18,4,3,2,43,Loyal Customers
15512.0,85,1,39.0,1,2,1,12,Lost Customers
15513.0,13,6,3262.7200000000003,4,4,4,44,Champions
15514.0,3,5,1770.95,4,4,4,44,Champions
15518.0,4,3,826.44,4,4,3,44,Champions
15521.0,20,3,1268.06,3,4,4,34,Loyal Customers
15523.0,14,7,3773.33,4,4,4,44,Champions
15524.0,15,1,151.4,4,2,1,42,New Customers
15527.0,29,6,1397.89,3,4,4,34,Loyal Customers
15534.0,134,1,162.25,1,2,1,12,Lost Customers
15538.0,8,4,2800.3999999999996,4,4,4,44,Champions
15542.0,146,2,540.73,1,3,3,13,Loyal Customers
15544.0,27,5,2026.97,3,4,4,34,Loyal Customers
15546.0,15,2,1079.1000000000001,4,3,4,43,Loyal Customers
15547.0,33,3,1936.41,3,4,4,34,Loyal Customers
15548.0,4,1,158.09,4,2,1,42,New Customers
15549.0,32,3,380.65,3,4,2,34,Loyal Customers
15550.0,83,4,700.71,1,4,3,14,Loyal Customers
15552.0,31,1,162.4,3,2,1,32,Potential Loyalists
15555.0,15,4,2022.5700000000002,4,4,4,44,Champions
15558.0,47,1,214.13,2,2,1,22,Potential Loyalists
15561.0,72,1,336.27,2,2,2,22,Potential Loyalists
15562.0,134,1,360.51000000000005,1,2,2,12,Lost Customers
15563.0,13,2,953.78,4,3,3,43,Loyal Customers
15564.0,84,1,35.04,1,2,1,12,Lost Customers
15566.0,132,1,138.22,1,2,1,12,Lost Customers
15569.0,9,2,780.03,4,3,3,43,Loyal Customers
15570.0,5,2,1543.88,4,3,4,43,Loyal Customers
15571.0,6,3,643.3,4,4,3,44,Champions
15572.0,12,1,359.11,4,2,2,42,New Customers
15573.0,27,3,599.73,3,4,3,34,Loyal Customers
15575.0,28,1,30.1,3,2,1,32,Potential Loyalists
15577.0,131,2,139.1,1,3,1,13,Loyal Customers
15580.0,5,2,307.88,4,3,2,43,Loyal Customers
15581.0,93,12,989.98,1,4,4,14,Loyal Customers
15584.0,79,1,357.04,2,2,2,22,Potential Loyalists
15586.0,1,3,1139.1,4,4,4,44,Champions
15588.0,86,1,579.6,1,2,3,12,Lost Customers
15590.0,15,1,381.0,4,2,2,42,New Customers
15591.0,49,2,102.5,2,3,1,23,Loyal Customers
15600.0,2,1,328.48,4,2,2,42,New Customers
15601.0,34,9,4510.29,3,4,4,34,Loyal Customers
15602.0,33,3,527.4,3,4,3,34,Loyal Customers
15603.0,56,1,40.0,2,2,1,22,Potential Loyalists
15605.0,33,3,425.22,3,4,2,34,Loyal Customers
15606.0,26,2,601.95,3,3,3,33,Loyal Customers
15607.0,34,6,1444.13,3,4,4,34,Loyal Customers
15611.0,27,6,630.9,3,4,3,34,Loyal Customers
15613.0,19,1,433.71999999999997,3,2,2,32,Potential Loyalists
15614.0,35,1,1327.98,3,2,4,32,Potential Loyalists
15615.0,12,8,3578.88,4,4,4,44,Champions
15622.0,5,3,2839.64,4,4,4,44,Champions
15623.0,36,3,1116.98,3,4,4,34,Loyal Customers
15628.0,11,3,908.33,4,4,3,44,Champions
15630.0,52,1,295.05,2,2,2,22,Potential Loyalists
15631.0,50,1,596.67,2,2,3,22,Potential Loyalists
15633.0,5,8,3024.88,4,4,4,44,Champions
15637.0,49,2,412.98,2,3,2,23,Loyal Customers
15638.0,1,2,575.4,4,3,3,43,Loyal Customers
15639.0,14,1,394.24,4,2,2,42,New Customers
15640.0,19,6,4171.29,3,4,4,34,Loyal Customers
15641.0,93,3,1405.16,1,4,4,14,Loyal Customers
15642.0,138,1,105.78000000000002,1,2,1,12,Lost Customers
15650.0,37,1,359.08,3,2,2,32,Potential Loyalists
15651.0,5,1,291.26,4,2,2,42,New Customers
15658.0,145,1,321.65,1,2,2,12,Lost Customers
15659.0,62,1,108.44,2,2,1,22,Potential Loyalists
15660.0,27,2,226.54000000000002,3,3,1,33,Loyal Customers
15662.0,69,2,283.73,2,3,2,23,Loyal Customers
15664.0,58,1,410.48,2,2,2,22,Potential Loyalists
15665.0,43,1,591.43,2,2,3,22,Potential Loyalists
15672.0,133,1,45.300000000000004,1,2,1,12,Lost Customers
15673.0,19,2,1052.41,3,3,4,33,Loyal Customers
15674.0,61,2,1264.28,2,3,4,23,Loyal Customers
15680.0,27,4,1315.88,3,4,4,34,Loyal Customers
15682.0,7,2,318.24,4,3,2,43,Loyal Customers
15684.0,110,2,119.3,1,3,1,13,Loyal Customers
15689.0,26,1,266.93,3,2,2,32,Potential Loyalists
15691.0,141,1,161.8,1,2,1,12,Lost Customers
15693.0,67,1,37.5,2,2,1,22,Potential Loyalists
15694.0,3,2,811.47,4,3,3,43,Loyal Customers
15695.0,6,2,721.06,4,3,3,43,Loyal Customers
15696.0,47,2,466.7,2,3,3,23,Loyal Customers
15697.0,98,1,246.75,1,2,2,12,Lost Customers
15698.0,32,1,46.2,3,2,1,32,Potential Loyalists
15702.0,90,1,27.82,1,2,1,12,Lost Customers
15711.0,93,1,106.65,1,2,1,12,Lost Customers
15712.0,79,3,1192.6000000000001,2,4,4,24,Loyal Customers
15713.0,28,2,482.94,3,3,3,33,Loyal Customers
15715.0,4,2,484.98,4,3,3,43,Loyal Customers
15716.0,11,3,596.62,4,4,3,44,Champions
15717.0,1,1,73.5,4,2,1,42,New Customers
15719.0,6,8,2261.03,4,4,4,44,Champions
15722.0,11,3,1134.79,4,4,4,44,Champions
15727.0,93,1,950.72,1,2,3,12,Lost Customers
15732.0,35,6,771.58,3,4,3,34,Loyal Customers
15738.0,4,10,2971.7400000000002,4,4,4,44,Champions
15741.0,27,1,63.150000000000006,3,2,1,32,Potential Loyalists
15742.0,27,1,156.87,3,2,1,32,Potential Loyalists
15747.0,3,2,357.33,4,3,2,43,Loyal Customers
15750.0,131,2,500.19,1,3,3,13,Loyal Customers
15751.0,50,7,810.92,2,4,3,24,Loyal Customers
15754.0,26,4,2126.82,3,4,4,34,Loyal Customers
15755.0,2,5,1665.43,4,4,4,44,Champions
15759.0,146,1,125.73,1,2,1,12,Lost Customers
15760.0,39,2,13916.34,3,3,4,33,Loyal Customers
15765.0,75,1,370.63,2,2,2,22,Potential Loyalists
15766.0,90,1,201.60000000000002,1,2,1,12,Lost Customers
15768.0,4,19,10224.07,4,4,4,44,Champions
15769.0,1,5,11715.0,4,4,4,44,Champions
15770.0,21,1,321.45,3,2,2,32,Potential Loyalists
15771.0,12,3,1006.54,4,4,4,44,Champions
15774.0,21,2,376.75,3,3,2,33,Loyal Customers
15775.0,40,1,45.6,3,2,1,32,Potential Loyalists
15784.0,80,1,466.19,1,2,3,12,Lost Customers
15785.0,34,4,1243.48,3,4,4,34,Loyal Customers
15789.0,32,1,383.75,3,2,2,32,Potential Loyalists
15791.0,50,1,307.33,2,2,2,22,Potential Loyalists
15792.0,27,1,476.84000000000003,3,2,3,32,Potential Loyalists
15793.0,8,3,792.58,4,4,3,44,Champions
15794.0,145,2,777.0,1,3,3,13,Loyal Customers
15795.0,28,5,859.33,3,4,3,34,Loyal Customers
15796.0,9,2,657.98,4,3,3,43,Loyal Customers
15797.0,90,1,300.68,1,2,2,12,Lost Customers
15798.0,54,2,1124.66,2,3,4,23,Loyal Customers
15800.0,27,4,367.58,3,4,2,34,Loyal Customers
15803.0,84,1,603.8,1,2,3,12,Lost Customers
15805.0,70,3,1597.02,2,4,4,24,Loyal Customers
15807.0,74,1,401.94,2,2,2,22,Potential Loyalists
15808.0,27,8,6604.96,3,4,4,34,Loyal Customers
15810.0,36,2,849.2,3,3,3,33,Loyal Customers
15812.0,12,4,1179.68,4,4,4,44,Champions
15814.0,11,1,294.08,4,2,2,42,New Customers
15819.0,40,2,525.32,3,3,3,33,Loyal Customers
15822.0,141,1,474.32,1,2,3,12,Lost Customers
15823.0,137,2,3867.17,1,3,4,13,Loyal Customers
15827.0,20,4,710.05,3,4,3,34,Loyal Customers
15833.0,146,1,80.4,1,2,1,12,Lost Customers
15838.0,2,3,1560.56,4,4,4,44,Champions
15841.0,128,2,603.75,1,3,3,13,Loyal Customers
15845.0,90,1,216.04,1,2,1,12,Lost Customers
15847.0,50,1,80.62,2,2,1,22,Potential Loyalists
15848.0,30,1,139.94,3,2,1,32,Potential Loyalists
15850.0,135,1,106.65,1,2,1,12,Lost Customers
15854.0,20,2,735.0,3,3,3,33,Loyal Customers
15856.0,25,8,6024.0,3,4,4,34,Loyal Customers
15858.0,40,4,959.57,3,4,3,34,Loyal Customers
15860.0,36,3,416.5,3,4,2,34,Loyal Customers
15861.0,88,1,413.75,1,2,2,12,Lost Customers
15862.0,28,5,933.9,3,4,3,34,Loyal Customers
15863.0,25,3,289.86,3,4,2,34,Loyal Customers
15865.0,111,1,714.05,1,2,3,12,Lost Customers
15867.0,20,9,2592.16,3,4,4,34,Loyal Customers
15869.0,34,1,174.02,3,2,1,32,Potential Loyalists
15874.0,12,7,2927.04,4,4,4,44,Champions
15875.0,54,1,111.72,2,2,1,22,Potential Loyalists
15878.0,142,1,212.13,1,2,1,12,Lost Customers
15879.0,130,1,133.34,1,2,1,12,Lost Customers
15882.0,84,2,347.94,1,3,2,13,Loyal Customers
15884.0,144,1,241.8,1,2,1,12,Lost Customers
15885.0,7,4,504.85,4,4,3,44,Champions
15886.0,6,1,294.37,4,2,2,42,New Customers
